event_type,expected_participants,duration_hours,prize_pool,refreshments_needed,stationary_needed,goodies_needed,physical_certificate,trophies_needed,volunteers_needed,rooms_needed,refreshment_item_count,stationery_item_count,expense_refreshments,expense_stationery,expense_certificates,expense_goodies,expense_trophies,expense_other,total_expense
3,130,3,0,1,0,1,1,0,6,3,10,0,10821,0,1174,8455,0,10038,30488
0,33,3,7000,1,0,0,1,1,2,1,3,0,774,0,468,0,2453,3804,7499
0,125,3,0,1,0,0,1,0,10,2,10,0,9758,0,1339,0,0,9366,20463
0,71,1,15000,1,0,0,1,0,5,1,6,0,3008,0,731,0,0,3296,7035
4,71,3,0,1,1,1,1,0,7,1,7,9,5386,3405,1026,1051,0,4329,15197
0,238,1,0,0,0,1,1,0,12,3,0,0,0,0,2170,10030,0,10553,22753
0,250,1,5000,1,0,0,1,1,12,4,12,0,36822,0,2110,0,2822,13506,55260
3,193,3,0,1,0,1,1,0,19,4,10,0,13584,0,2212,11906,0,12775,40477
1,168,3,2000,0,1,0,0,1,10,5,0,10,0,11123,0,0,1801,11065,23989
3,89,3,0,1,0,1,1,0,8,1,6,0,3428,0,731,3991,0,6975,15125
2,83,6,15000,1,1,0,1,1,4,1,8,8,13598,4281,885,0,4373,6543,29680
4,69,2,0,1,1,0,1,0,6,1,7,9,4703,3347,1025,0,0,4291,13366
4,67,2,0,1,1,0,1,0,6,1,7,9,4399,4018,865,0,0,2188,11470
4,21,4,0,1,1,0,1,0,2,1,5,8,2795,1905,221,0,0,2205,7126
3,57,1,0,1,0,0,1,0,3,1,6,0,2601,0,695,0,0,3857,7153
2,107,8,5000,1,1,0,1,1,5,2,12,10,22369,6124,1246,0,2527,10748,43014
4,70,2,0,1,1,1,1,0,5,1,7,9,4847,2841,589,778,0,4394,13449
2,171,6,0,1,1,1,1,0,9,3,12,10,37741,9761,2284,8243,0,12899,70928
3,93,2,0,1,1,0,1,0,5,2,6,6,3864,1407,971,0,0,7340,13582
2,42,5,2000,1,1,1,1,1,4,1,5,7,3995,2795,421,618,1400,2776,12005
1,77,1,2000,1,1,0,1,1,7,1,6,8,3115,3373,1023,0,1940,4277,13728
4,72,3,0,1,1,0,1,0,4,2,7,9,4993,3372,810,0,0,2213,11388
0,95,3,15000,0,0,0,1,1,5,2,0,0,0,0,1077,0,4279,5039,10395
4,67,2,0,1,1,0,1,0,4,1,7,9,5207,3312,639,0,0,2346,11504
1,124,3,0,1,1,1,1,0,7,2,10,10,10362,6677,1808,6451,0,9703,35001
1,78,4,0,0,1,0,1,0,4,1,0,8,0,3799,1110,0,0,3132,8041
2,60,6,15000,1,1,0,1,1,4,1,8,8,13049,3682,866,0,4083,4695,26375
4,57,2,0,1,1,0,1,0,4,1,7,9,4091,3835,471,0,0,1991,10388
0,92,3,3000,1,0,1,0,0,5,1,6,0,4052,0,0,5386,0,7578,17016
2,175,5,2000,1,1,0,1,1,11,5,12,10,28822,9649,1748,0,1492,12520,54231
4,52,5,0,1,1,0,1,0,2,1,8,9,7782,4272,655,0,0,1977,14686
1,81,2,5000,1,1,0,1,1,7,1,6,8,4032,4951,921,0,2752,8711,21367
0,61,2,20000,1,0,0,0,1,6,1,6,0,2935,0,0,0,4522,4279,11736
0,190,3,10000,1,1,1,1,1,17,3,10,6,15057,2749,2183,13214,3635,14365,51203
4,47,2,0,1,1,1,1,0,3,1,4,8,2783,2103,669,490,0,2943,8988
1,35,3,1000,1,1,1,1,1,2,1,3,7,987,1450,364,492,1610,2052,6955
4,44,4,0,1,1,0,1,0,2,1,5,8,4650,2181,620,0,0,3472,10923
1,67,4,3000,1,1,0,1,1,4,1,7,8,7695,2729,611,0,1509,3207,15751
2,163,6,5000,1,1,0,1,1,10,5,12,10,34126,8653,2320,0,2705,11145,58949
4,76,3,0,1,1,1,1,0,5,2,7,9,4836,3585,1080,836,0,4543,14880
2,145,8,0,1,1,0,1,0,7,4,12,10,37468,6252,1393,0,0,8554,53667
4,88,3,0,1,1,0,1,0,5,2,7,9,5973,4897,1196,0,0,6434,18500
2,164,8,5000,1,1,1,1,1,13,5,12,10,38577,7172,2216,11470,2805,12880,75120
2,158,8,0,1,1,1,1,0,9,5,12,10,31839,9234,1283,10266,0,13093,65715
4,20,4,0,1,1,0,1,0,2,1,5,8,2141,1804,283,0,0,3783,8011
2,51,7,0,1,1,0,1,0,3,1,8,8,8095,2158,416,0,0,3368,14037
0,192,3,0,0,1,1,1,0,12,5,0,6,0,2778,2492,11172,0,12232,28674
1,141,2,7000,0,1,1,1,1,12,2,0,10,0,6312,1136,10781,2943,7654,28826
2,182,4,0,1,1,0,1,0,9,3,12,10,28771,8055,2118,0,0,11467,50411
0,49,2,0,0,0,0,1,0,3,1,0,0,0,0,526,0,0,3821,4347
2,84,4,0,1,1,0,1,0,6,1,8,8,11755,3438,1179,0,0,8525,24897
0,175,1,1000,1,1,1,1,0,12,3,10,6,13834,2720,2371,12998,0,11709,43632
3,153,3,0,1,0,0,1,0,15,3,10,0,12361,0,1781,0,0,17012,31154
4,98,5,0,1,1,0,1,0,5,1,8,9,12986,6242,949,0,0,7412,27589
1,15,1,20000,1,1,0,0,1,2,1,3,7,422,941,0,0,4238,3775,9376
2,86,6,15000,1,1,0,1,1,5,2,8,8,13848,3948,807,0,3643,6190,28436
0,76,4,20000,0,1,0,1,0,4,2,0,4,0,699,749,0,0,2175,3623
2,160,4,0,1,1,1,1,0,11,4,12,10,23403,11316,1552,7136,0,11486,54893
0,136,4,0,1,0,1,1,0,11,2,11,0,21024,0,1586,9629,0,6614,38853
4,88,4,0,1,1,1,1,0,4,1,8,9,14565,5809,1132,5074,0,6803,33383
1,21,4,1000,0,1,1,0,0,2,1,0,7,0,1150,0,242,0,2143,3535
4,60,2,0,1,1,0,1,0,5,1,7,9,4330,3360,604,0,0,4238,12532
3,262,1,0,1,0,1,1,0,13,4,12,0,35249,0,3914,15767,0,14788,69718
2,96,5,5000,1,1,0,1,1,4,1,8,8,10955,6275,1120,0,2568,7360,28278
4,80,2,0,1,1,0,1,0,6,1,7,9,6088,4390,1191,0,0,7204,18873
4,56,3,0,1,1,0,1,0,4,1,7,9,4011,3657,519,0,0,2007,10194
4,82,3,0,1,1,0,1,0,6,1,7,9,6084,4789,872,0,0,5839,17584
2,36,8,15000,1,1,0,1,1,2,1,5,7,7139,2389,515,0,3791,3417,17251
0,103,2,3000,1,0,0,0,1,5,3,10,0,9735,0,0,0,2114,8127,19976
4,76,2,0,1,1,1,1,0,6,1,7,9,4948,4570,749,1181,0,4800,16248
3,139,3,0,1,1,0,1,0,9,2,10,8,13178,2834,1841,0,0,9675,27528
0,73,4,1000,1,1,1,1,1,6,1,7,4,8158,798,808,912,1913,3011,15600
2,163,4,5000,1,1,1,1,1,16,2,12,10,27508,8037,1746,11492,2489,12196,63468
4,22,5,0,1,1,1,1,0,2,1,5,8,2865,1522,272,302,0,4560,9521
1,79,4,0,1,1,0,1,0,7,2,7,8,7485,3496,1112,0,0,2544,14637
3,76,1,0,1,1,0,1,0,5,2,6,6,2820,1202,672,0,0,3805,8499
3,277,2,0,1,0,1,1,0,18,5,12,0,41780,0,4042,11833,0,15060,72715
4,97,2,0,1,1,0,1,0,6,1,7,9,6895,4424,1433,0,0,7088,19840
0,202,3,10000,1,0,1,1,1,11,3,12,0,33155,0,2885,8755,4583,10607,59985
2,163,8,0,1,1,1,1,0,9,3,12,10,34705,7598,1709,11171,0,11380,66563
3,140,1,0,1,0,1,1,0,7,2,10,0,10712,0,1220,6397,0,8823,27152
4,84,3,0,1,1,0,1,0,5,2,7,9,5485,5468,1198,0,0,5787,17938
0,62,3,0,1,1,1,1,0,5,1,6,4,3256,671,823,1011,0,4502,10263
1,39,3,5000,1,1,0,1,1,2,1,3,7,1202,2422,416,0,3066,2013,9119
3,142,1,0,1,0,1,1,0,14,3,10,0,10109,0,1619,5959,0,10930,28617
4,98,5,0,1,1,0,1,0,6,3,8,9,12310,4681,821,0,0,7414,25226
3,91,1,0,1,1,1,1,0,7,1,6,6,3779,1646,1361,3662,0,7752,18200
2,143,4,0,1,1,1,1,0,11,2,12,10,29250,10326,1450,7822,0,10837,59685
4,82,2,0,1,1,0,1,0,5,1,7,9,6196,4435,843,0,0,7028,18502
0,29,1,10000,1,0,0,1,1,2,1,3,0,730,0,398,0,4153,4486,9767
4,35,3,0,1,1,0,1,0,2,1,4,8,2176,3106,314,0,0,3118,8714
3,231,2,0,1,1,1,1,0,17,4,12,8,34800,3290,2869,15444,0,13945,70348
1,156,3,0,1,1,1,1,0,15,2,10,10,12916,6994,1674,7917,0,9532,39033
1,87,1,0,1,1,1,0,0,4,2,6,8,3913,4976,0,3892,0,8522,21303
4,74,3,0,1,1,0,1,0,6,1,7,9,5415,3803,831,0,0,2933,12982
1,34,1,20000,1,1,1,0,1,2,1,3,7,995,2033,0,620,3611,3906,11165
0,207,1,10000,1,0,1,1,1,17,5,12,0,30128,0,3005,14676,3463,10233,61505
0,211,1,0,1,0,1,1,0,16,6,12,0,34067,0,2954,11349,0,12885,61255
4,38,5,0,1,1,1,1,0,2,1,5,8,4714,2391,320,708,0,4157,12290
2,106,8,20000,1,1,1,1,1,8,2,12,10,22325,6338,862,5633,3426,8005,46589
1,127,3,0,0,1,1,0,0,12,3,0,10,0,8945,0,6399,0,9224,24568
1,48,4,0,0,1,0,1,0,3,1,0,7,0,1778,593,0,0,3110,5481
2,62,4,0,1,1,0,1,0,3,1,8,8,8844,3171,669,0,0,4898,17582
4,54,3,0,1,1,0,1,0,4,1,7,9,3671,3589,682,0,0,4311,12253
0,23,1,10000,1,1,1,0,0,2,1,3,3,581,270,0,295,0,4232,5378
4,91,5,0,1,1,0,1,0,4,1,8,9,10380,5810,732,0,0,6076,22998
2,164,4,15000,1,1,0,1,1,10,4,12,10,31427,6624,1422,0,3268,14153,56894
1,149,1,7000,1,1,0,0,1,14,4,10,10,13639,10324,0,0,2395,7804,34162
1,164,2,0,1,1,0,0,0,14,3,10,10,16910,7588,0,0,0,11229,35727
4,68,3,0,1,1,0,1,0,5,1,7,9,4243,4348,848,0,0,4187,13626
2,86,5,3000,1,1,0,1,1,6,1,8,8,12164,3348,1167,0,1867,8471,27017
0,130,2,0,1,1,1,1,0,13,2,10,6,10772,1985,1632,8234,0,6956,29579
0,135,4,15000,1,0,1,1,1,12,3,11,0,22408,0,1551,6007,3784,9532,43282
1,64,4,5000,0,1,0,1,1,4,1,0,8,0,2659,523,0,2255,4458,9895
4,35,3,0,1,1,0,1,0,2,1,4,8,1719,2203,366,0,0,4555,8843
3,108,3,0,1,0,0,1,0,9,3,10,0,8902,0,1240,0,0,7508,17650
4,91,3,0,1,1,0,1,0,5,1,7,9,7778,3952,1130,0,0,5362,18222
2,84,6,10000,1,1,1,1,0,4,1,8,8,15892,3598,1008,5780,0,8499,34777
3,300,3,0,1,1,1,1,0,15,7,12,8,37935,5040,3759,16872,0,15332,78938
0,137,3,20000,1,0,0,0,0,6,2,10,0,11258,0,0,0,0,7635,18893
1,122,4,5000,1,1,0,1,1,7,2,11,10,17515,5406,1070,0,2678,9217,35886
2,135,7,7000,1,1,0,1,0,9,2,12,10,31267,6775,1574,0,0,9107,48723
2,162,6,10000,1,1,1,1,1,8,4,12,10,39554,8881,1705,8413,3553,12395,74501
2,134,5,0,1,1,1,1,0,6,3,12,10,23137,9141,1757,9401,0,7357,50793
0,78,1,5000,1,0,0,1,0,4,1,6,0,3128,0,655,0,0,2505,6288
1,22,2,2000,1,1,0,1,0,2,1,3,7,585,1076,288,0,0,2300,4249
3,77,3,0,1,0,0,1,0,6,1,6,0,3539,0,713,0,0,4889,9141
1,78,4,3000,1,1,0,1,1,6,2,7,8,9696,4185,945,0,2007,2097,18930
2,93,5,2000,1,1,1,1,1,6,2,8,8,11938,4417,920,3797,1843,8219,31134
1,55,3,5000,1,1,0,1,1,4,1,6,8,2343,3057,595,0,2487,4030,12512
2,189,8,20000,1,1,1,1,1,17,5,12,10,40360,10186,1568,10495,4605,14011,81225
1,90,2,2000,1,1,0,1,1,7,3,6,8,3630,5623,895,0,1953,7356,19457
1,195,1,7000,0,1,0,1,1,17,6,0,10,0,9658,2666,0,2588,10693,25605
1,143,4,3000,1,1,1,0,1,9,2,11,10,24351,8386,0,9442,2022,9620,53821
3,205,2,0,1,0,1,1,0,11,3,12,0,29131,0,2283,10726,0,13600,55740
4,97,2,0,1,1,0,1,0,4,2,7,9,6330,4789,1346,0,0,8239,20704
3,124,3,0,1,0,1,1,0,8,4,10,0,11244,0,1661,4963,0,9178,27046
0,161,3,3000,1,0,1,1,1,16,4,10,0,12862,0,2404,9222,2149,12204,38841
3,145,3,0,1,1,1,1,0,10,3,10,8,11675,2557,1606,5971,0,8977,30786
2,31,7,0,1,1,0,1,0,2,1,5,7,6415,1308,282,0,0,4198,12203
2,73,6,7000,1,1,1,1,1,4,1,8,8,12085,4676,766,949,2886,3074,24436
4,96,3,0,1,1,0,1,0,9,2,7,9,6896,4400,1054,0,0,5585,17935
1,166,4,1000,0,1,1,0,1,8,3,0,10,0,8028,0,10319,1556,12533,32436
1,181,3,20000,1,1,1,0,0,9,3,10,10,12782,10759,0,12674,0,13266,49481
3,244,1,0,1,0,1,1,0,13,7,12,0,36203,0,2930,18016,0,10894,68043
2,159,8,0,1,1,0,1,0,15,2,12,10,38702,10360,2157,0,0,14844,66063
4,27,2,0,1,1,0,1,0,2,1,4,8,1270,2109,305,0,0,2327,6011
3,154,1,0,1,1,1,1,0,12,3,10,8,11746,2116,1377,11440,0,10134,36813
0,127,4,0,1,1,0,0,0,7,2,11,6,20682,2239,0,0,0,6816,29737
1,118,3,0,1,1,1,0,0,6,3,10,10,10436,7463,0,5473,0,7681,31053
1,51,3,15000,1,1,0,1,1,3,1,6,8,2409,2211,485,0,3276,2346,10727
1,32,3,20000,1,1,1,1,1,3,1,3,7,920,1415,302,580,3658,2181,9056
3,252,1,0,1,0,1,1,0,21,5,12,0,35853,0,3188,10252,0,12992,62285
1,48,4,15000,1,1,0,1,0,2,1,4,7,4511,2104,520,0,0,3933,11068
3,252,3,0,1,0,1,1,0,14,6,12,0,34460,0,3735,14042,0,15426,67663
4,87,5,0,1,1,0,1,0,5,2,8,9,12097,4526,710,0,0,6030,23363
3,239,3,0,1,0,0,1,0,14,4,12,0,35864,0,3309,0,0,11417,50590
0,68,3,0,1,1,1,0,0,4,1,6,4,3302,793,0,1231,0,4703,10029
1,146,4,5000,0,1,1,0,1,8,3,0,10,0,8546,0,7852,2676,6322,25396
4,22,4,0,1,1,0,1,0,2,1,5,8,2040,2206,277,0,0,3581,8104
2,87,6,0,1,1,0,1,0,6,1,8,8,19868,4028,1269,0,0,7707,32872
3,293,1,0,1,0,1,1,0,26,4,12,0,40805,0,2774,12349,0,13506,69434
2,177,5,10000,1,1,0,1,1,16,3,12,10,28659,8220,2316,0,3722,11612,54529
1,41,4,0,1,1,0,1,0,4,1,4,7,3732,2295,546,0,0,3397,9970
0,168,3,0,1,0,1,1,0,16,3,10,0,15046,0,1476,9512,0,11902,37936
4,95,5,0,1,1,0,1,0,5,1,8,9,12390,4168,1149,0,0,7326,25033
0,119,4,7000,1,0,1,1,0,7,2,11,0,16823,0,1046,7322,0,6587,31778
3,203,1,0,1,0,1,1,0,15,6,12,0,28279,0,2222,14362,0,11984,56847
0,134,4,1000,1,0,0,1,1,11,3,11,0,18103,0,1828,0,1621,9138,30690
2,48,6,7000,1,1,0,1,1,3,1,5,7,7313,1718,545,0,2832,5279,17687
0,224,3,20000,0,0,1,1,1,14,4,0,0,0,0,2161,9014,4258,10677,26110
2,135,7,15000,1,1,0,1,1,9,3,12,10,30843,6734,1871,0,4152,7033,50633
2,77,7,1000,1,1,1,1,1,7,1,8,8,12871,5055,746,1198,1878,4143,25891
1,47,4,0,0,1,0,1,0,4,1,0,7,0,3047,517,0,0,2485,6049
3,270,1,0,1,0,1,1,0,20,5,12,0,37095,0,3869,19188,0,13001,73153
1,16,2,1000,1,1,0,0,1,2,1,3,7,379,1044,0,0,1452,3299,6174
4,23,4,0,1,1,0,1,0,2,1,5,8,2660,2219,244,0,0,1693,6816
0,164,2,0,1,0,1,1,0,10,3,10,0,15251,0,1827,11588,0,11262,39928
0,68,2,0,1,0,0,1,0,4,2,6,0,3349,0,610,0,0,3078,7037
0,148,2,0,1,0,1,0,0,13,3,10,0,12655,0,0,8686,0,10262,31603
4,87,3,0,1,1,0,1,0,4,2,7,9,6277,5235,1265,0,0,5789,18566
2,76,4,2000,1,1,0,1,1,5,2,8,8,12293,3518,653,0,1915,3055,21434
1,133,4,7000,1,1,1,0,1,13,2,11,10,16056,8678,0,10190,2926,7428,45278
3,257,1,0,1,0,1,1,0,14,5,12,0,34534,0,2075,13970,0,14062,64641
2,46,4,0,1,1,1,1,0,3,1,5,7,6236,1641,577,649,0,3079,12182
3,265,3,0,1,0,1,1,0,16,6,12,0,38036,0,3079,14146,0,13013,68274
1,128,3,0,1,1,1,1,0,7,2,10,10,10605,7572,1645,9567,0,10178,39567
2,176,5,1000,1,1,1,1,1,9,4,12,10,27215,7740,1731,9893,1967,12285,60831
4,73,5,0,1,1,1,1,0,4,1,8,9,11208,3596,923,1225,0,3638,20590
0,117,3,0,1,0,1,0,0,6,3,10,0,11170,0,0,5426,0,6555,23151
4,61,2,0,1,1,0,1,0,6,1,7,9,4934,2316,571,0,0,2991,10812
2,115,8,15000,1,1,1,1,1,8,2,12,10,30014,6302,1556,8183,4621,10500,61176
1,74,4,10000,1,1,0,0,1,5,1,7,8,7113,4887,0,0,4225,4255,20480
3,192,3,0,1,0,1,1,0,10,5,10,0,15179,0,1575,14567,0,12606,43927
1,23,3,0,1,1,1,1,0,2,1,3,7,631,1161,232,233,0,4730,6987
1,22,4,0,1,1,0,1,0,2,1,4,7,2280,1341,176,0,0,3882,7679
1,181,3,0,1,1,1,0,0,10,4,10,10,13017,10843,0,8615,0,11046,43521
2,156,7,20000,1,1,1,1,1,12,3,12,10,35332,7084,1979,7793,4484,12644,69316
4,39,3,0,1,1,1,1,0,2,1,4,8,2113,3325,503,425,0,2973,9339
2,136,5,3000,1,1,0,1,1,13,2,12,10,19461,6939,1119,0,1683,9468,38670
1,178,2,1000,1,1,0,1,1,9,4,10,10,14523,9120,2086,0,1582,12217,39528
0,56,3,5000,1,0,0,1,1,3,1,6,0,2757,0,808,0,3019,3564,10148
4,31,2,0,1,1,0,1,0,2,1,4,8,1745,2175,251,0,0,2718,6889
0,95,4,0,1,0,0,1,0,7,2,7,0,9609,0,991,0,0,6289,16889
2,143,8,10000,1,1,0,1,1,13,2,12,10,32942,8619,1233,0,3339,9831,55964
0,67,2,2000,1,0,0,1,1,3,1,6,0,2962,0,622,0,1536,2191,7311
2,156,4,20000,1,1,1,1,1,7,3,12,10,28580,11124,1687,8104,3684,11543,64722
1,141,3,10000,1,1,0,1,1,9,2,10,10,12331,8360,1204,0,4210,9328,35433
1,166,3,0,1,1,1,0,0,8,3,10,10,14420,9742,0,12676,0,9687,46525
0,119,1,1000,0,1,0,1,1,6,2,0,6,0,1871,1616,0,1491,7477,12455
3,152,1,0,1,1,1,1,0,10,2,10,8,12029,2481,1489,7919,0,10985,34903
1,96,4,0,1,1,0,0,0,6,2,7,8,8102,5351,0,0,0,8052,21505
2,116,5,1000,1,1,1,1,1,8,2,12,10,22713,5232,1156,8545,1334,10550,49530
4,40,3,0,1,1,1,1,0,2,1,4,8,2450,3179,449,735,0,3373,10186
3,153,1,0,1,0,1,1,0,7,2,10,0,14109,0,1388,6937,0,12825,35259
3,130,2,0,1,0,0,1,0,7,4,10,0,10457,0,1361,0,0,7518,19336
4,85,5,0,1,1,0,1,0,4,2,8,9,11125,4571,911,0,0,5976,22583
4,38,5,0,1,1,0,1,0,2,1,5,8,4330,2950,422,0,0,3496,11198
2,114,6,7000,1,1,1,1,0,7,3,12,10,24869,8580,955,8584,0,7514,50502
1,123,4,0,1,1,1,1,0,10,2,11,10,17489,8713,1043,6627,0,8795,42667
3,266,2,0,1,0,1,1,0,24,6,12,0,44567,0,2637,15742,0,15868,78814
2,200,5,0,1,1,1,1,0,16,4,13,10,42551,9732,2264,11619,0,11074,77240
3,282,2,0,1,0,1,1,0,17,5,12,0,37870,0,4086,22207,0,13694,77857
2,170,7,2000,1,1,0,1,1,12,3,12,10,31242,9004,1932,0,1678,9937,53793
3,211,3,0,1,1,1,1,0,14,3,12,8,29072,2918,2398,9310,0,10364,54062
1,86,1,7000,1,1,0,1,1,8,2,6,8,3526,3625,1048,0,2876,6358,17433
4,75,5,0,1,1,1,1,0,6,1,8,9,11334,5085,1058,1133,0,4777,23387
1,78,4,0,1,1,1,0,0,5,1,7,8,9640,3321,0,1280,0,4495,18736
2,99,5,0,1,1,0,1,0,5,2,8,8,12259,6416,962,0,0,8017,27654
4,22,3,0,1,1,0,1,0,2,1,4,8,1045,1832,268,0,0,3127,6272
0,75,4,0,1,0,1,0,0,6,1,7,0,6742,0,0,1042,0,2357,10141
4,97,4,0,1,1,0,1,0,9,1,8,9,13245,6252,1169,0,0,7261,27927
1,24,2,10000,0,1,0,1,1,2,1,0,7,0,1604,235,0,4289,1724,7852
4,32,3,0,1,1,0,1,0,2,1,4,8,1686,2634,276,0,0,2142,6738
3,289,3,0,1,1,1,1,0,18,6,12,8,41045,4361,4332,13589,0,13121,76448
2,139,7,20000,1,1,0,1,1,13,4,12,10,24553,6336,1610,0,4516,9326,46341
1,50,2,2000,1,1,0,1,1,2,1,6,8,1923,2359,739,0,2220,2092,9333
2,155,8,0,1,1,0,1,0,11,5,12,10,32026,6726,1487,0,0,12886,53125
3,202,3,0,1,1,0,1,0,13,3,12,8,29225,3587,2447,0,0,12610,47869
2,147,7,0,1,1,1,1,0,14,3,12,10,31656,9512,1793,7990,0,9150,60101
4,96,2,0,1,1,0,1,0,8,2,7,9,7183,5569,773,0,0,4439,17964
2,188,5,15000,1,1,1,1,1,18,3,12,10,32007,9199,2607,10858,4237,12180,71088
0,220,2,7000,1,1,0,0,1,16,6,12,6,32117,1897,0,0,3169,12805,49988
4,46,3,0,1,1,0,1,0,2,1,4,8,2317,2325,427,0,0,3666,8735
3,96,2,0,1,1,0,1,0,7,2,6,6,4233,1271,1046,0,0,7806,14356
3,232,2,0,1,1,0,1,0,23,4,12,8,34590,3731,2074,0,0,14850,55245
2,111,4,0,1,1,1,1,0,6,2,12,10,18311,5516,1425,7127,0,9270,41649
2,137,6,0,1,1,1,1,0,10,4,12,10,33025,8784,1895,6526,0,10119,60349
4,60,5,0,1,1,0,1,0,5,1,8,9,7638,4463,759,0,0,2118,14978
4,46,4,0,1,1,1,1,0,3,1,5,8,5597,3124,542,583,0,3141,12987
1,16,2,0,1,1,1,0,0,2,1,3,7,430,970,0,198,0,3974,5572
3,82,3,0,1,0,0,1,0,6,1,6,0,3507,0,1031,0,0,7269,11807
2,104,7,0,1,1,1,1,0,5,2,12,10,23536,7415,1529,4918,0,7750,45148
2,156,8,7000,1,1,1,1,1,15,4,12,10,31283,8239,2205,6812,3280,14310,66129
1,20,4,1000,1,1,0,0,1,2,1,4,7,1923,1176,0,0,1708,2251,7058
4,76,2,0,1,1,0,1,0,5,1,7,9,5606,4133,836,0,0,2448,13023
2,147,4,0,1,1,1,1,0,13,4,12,10,28927,8141,1860,7982,0,8745,55655
4,21,3,0,1,1,0,1,0,2,1,4,8,1114,1940,291,0,0,3034,6379
4,23,4,0,1,1,1,1,0,2,1,5,8,2655,2181,242,240,0,4156,9474
3,193,2,0,1,1,1,1,0,19,3,10,8,17395,3002,1571,8771,0,13681,44420
2,156,4,0,1,1,0,1,0,7,2,12,10,30119,9308,2154,0,0,13468,55049
3,247,3,0,1,0,0,1,0,17,6,12,0,37776,0,3557,0,0,13374,54707
1,100,3,0,1,1,0,1,0,6,3,10,10,8148,4406,1434,0,0,8630,22618
2,104,6,0,1,1,1,1,0,6,3,12,10,25239,6470,918,8219,0,10213,51059
4,63,2,0,1,1,0,1,0,3,1,7,9,4619,3807,568,0,0,4490,13484
1,199,2,5000,1,1,1,1,1,16,4,10,10,15058,14187,2682,10664,3009,11114,56714
1,116,1,0,1,1,0,1,0,11,2,10,10,8716,5902,1121,0,0,6628,22367
2,190,4,2000,1,1,1,1,1,10,5,12,10,32944,7937,2768,11240,1953,11776,68618
3,79,2,0,1,1,0,1,0,7,1,6,6,3710,1082,964,0,0,4494,10250
3,111,3,0,1,1,1,1,0,6,2,10,8,10739,2224,1514,6287,0,7765,28529
3,117,2,0,1,1,1,1,0,7,2,10,8,10763,2495,1680,4913,0,9966,29817
3,228,3,0,1,0,0,1,0,13,5,12,0,35829,0,1947,0,0,12895,50671
2,120,7,0,1,1,0,1,0,10,2,12,10,25980,8204,1185,0,0,8729,44098
2,137,5,20000,1,1,1,1,1,9,2,12,10,27379,9726,1337,6761,3456,9684,58343
2,38,8,0,1,1,0,1,0,3,1,5,7,5752,2494,364,0,0,4514,13124
4,87,3,0,1,1,0,1,0,8,2,7,9,6205,4146,1103,0,0,7987,19441
2,56,6,3000,1,1,0,1,1,5,1,8,8,8912,3265,543,0,1771,3293,17784
0,233,2,0,1,1,1,1,0,14,4,12,6,31127,2459,1899,17354,0,13123,65962
3,265,3,0,1,0,1,1,0,16,4,12,0,34745,0,3357,16073,0,12349,66524
0,236,3,1000,1,0,1,1,1,13,7,12,0,35669,0,2839,12533,1685,10746,63472
2,75,8,15000,1,1,0,1,1,6,1,8,8,13669,5099,1056,0,3238,3320,26382
2,194,8,0,1,1,1,1,0,11,4,12,10,39093,10933,2133,13000,0,11076,76235
3,297,2,0,1,0,0,1,0,21,5,12,0,40345,0,2560,0,0,13279,56184
3,145,2,0,1,1,1,1,0,10,2,10,8,13926,2580,1588,6256,0,10475,34825
3,251,2,0,1,0,1,1,0,17,5,12,0,38994,0,2934,16253,0,12123,70304
3,224,1,0,1,0,1,1,0,18,7,12,0,28419,0,1818,16999,0,13464,60700
3,172,2,0,1,1,1,1,0,13,2,10,8,15029,3057,2043,9461,0,12181,41771
2,166,8,0,1,1,0,1,0,9,5,12,10,34365,6459,1685,0,0,9779,52288
3,239,3,0,1,0,0,1,0,17,7,12,0,35759,0,3334,0,0,13147,52240
3,141,3,0,1,0,0,1,0,7,2,10,0,13646,0,1578,0,0,9651,24875
4,79,2,0,1,1,1,1,0,5,2,7,9,5916,5302,1015,1270,0,2893,16396
4,84,4,0,1,1,0,1,0,6,2,8,9,12722,5062,1182,0,0,7729,26695
0,212,1,0,1,1,0,0,0,11,3,12,6,32915,2958,0,0,0,12483,48356
2,199,8,2000,1,1,1,1,1,19,3,12,10,43062,11595,2567,11849,1986,15239,86298
2,87,6,7000,1,1,0,1,1,5,1,8,8,15749,3923,1015,0,3420,7940,32047
1,65,3,1000,1,1,0,1,1,4,1,6,8,3408,4175,671,0,1874,2175,12303
3,239,3,0,1,0,1,1,0,13,5,12,0,38950,0,2769,12319,0,10686,64724
0,136,4,1000,1,0,1,1,1,11,3,11,0,20311,0,1706,9293,1841,9612,42763
2,186,4,3000,1,1,1,1,1,14,4,12,10,35613,8431,1798,8516,2066,12421,68845
0,218,2,3000,1,0,0,1,1,12,6,12,0,32073,0,1783,0,1736,11378,46970
2,177,4,10000,1,1,1,1,1,11,3,12,10,28157,8027,1996,13149,4202,12660,68191
3,222,3,0,1,1,1,1,0,11,5,12,8,33328,3475,2625,16038,0,12394,67860
1,110,3,1000,1,1,1,0,1,7,3,10,10,8153,6037,0,5212,1364,8522,29288
3,161,1,0,1,0,1,1,0,9,3,10,0,13917,0,1543,11767,0,10900,38127
1,170,1,5000,1,1,0,0,1,8,5,10,10,14949,7921,0,0,2645,11231,36746
4,58,3,0,1,1,0,1,0,3,1,7,9,4089,2525,602,0,0,4149,11365
